id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
1880,5,1,31,86,129,2015/8/17 19:07,2,1983,1,1,1,4,,4,1998,-1,1,,92,0,0,0,0,0,1,0,0,0,,165,148,4,5,5,1,2,1,1,1,2,3,1,2,5,3,5,5,5,5,1,5,5,5,1,3,4,1,7,7,1,2,4,3,6,5,5,,,,,2,1,2,2,50000,6,3,1,1,0,1,0,0,0,0,0,0,0,,0,2,2,3,2002,1980,2002,7,1,2,30000,1,3,1,1944,6,1,2,1951,4,1,15,2,1,3,-8,60000,4,1,2,1,3,1,2,2,2,-8,-8,-8,1,3,10,50,30,60,50,50,60,60,60
1881,4,1,12,32,58,2015/8/29 10:08,2,1970,1,0,5,5,,4,1988,60000,1,,50,0,0,0,0,0,0,0,0,1,,157,108,4,4,4,5,2,3,3,2,2,5,4,4,4,2,2,2,3,3,1,1,4,3,1,4,4,4,1,2,6,3,7,5,10,5,5,,,,,1,1,1,2,60000,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,6,1993,,,,,,,,,,1942,2,1,1,1946,2,1,1,2,1,2,2,5.00E+06,5,5,5,5,4,4,4,5,5,5,5,5,3,4,80,70,80,70,50,60,70,70,70
1882,4,2,6,14,30,2015/8/7 10:18,2,1953,1,1,1,3,,2,,1000,1,,100,0,1,0,0,0,0,0,0,0,,155,130,2,3,3,1,1,1,1,1,2,1,1,3,5,3,5,5,4,4,5,5,5,5,5,2,3,1,3,4,3,4,5,4,6,4,3,,,,,1,1,2,2,20000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,7,1975,,,,,,,,,,-2,3,1,2,1928,1,1,2,3,1,-8,2,-2,4,3,3,3,4,4,3,-8,-8,-8,-8,-8,3,4,80,80,80,80,80,80,80,80,80
1883,4,2,5,11,27,2015/7/27 11:38,2,1971,1,1,1,4,,4,1988,13000,1,,140,0,1,0,0,1,0,0,0,0,,158,116,4,3,4,1,1,1,1,1,5,1,1,1,3,2,4,4,3,3,4,4,5,5,4,4,3,1,2,3,1,3,6,3,8,4,5,,,,,1,2,2,2,35000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1991,1971,1991,4,1,1,20000,5,,,1945,-8,1,2,1949,-8,1,2,2,2,3,2,100000,3,3,3,2,4,3,3,3,3,3,3,3,2,5,70,70,70,70,70,70,70,70,70
1884,4,2,9,22,44,2015/7/6 15:16,1,1944,1,1,1,4,,4,1960,20000,4,1976,200,0,0,0,0,0,0,0,1,0,,165,140,4,2,3,2,1,2,1,5,5,1,1,1,5,3,3,5,4,4,5,5,5,5,5,2,3,1,3,3,1,5,3,3,-8,1,5,,,,,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0,3,1960,1942,1960,1,1,1,-1,4,,,-2,1,1,2,-2,1,1,2,2,2,3,2,30000,5,5,4,4,4,3,3,3,3,3,3,3,2,5,100,60,100,100,90,100,100,100,80
1885,3,1,22,66,105,2015/7/8 9:20,1,1967,1,1,1,10,,4,1988,20000,4,2010,100,0,1,1,0,0,0,0,0,0,,170,150,4,4,4,1,1,4,3,2,2,4,2,3,5,3,2,5,4,3,4,5,5,5,3,4,4,3,1,3,1,2,5,5,-8,5,1,3,27,1,4,1,1,1,2,50000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1990,1969,1990,4,1,1,30000,1,2,1,-2,-8,1,1,-2,3,1,2,2,1,4,3,50000,4,2,3,3,5,3,3,3,3,3,3,3,2,4,60,50,-2,50,0,70,80,60,50
1886,5,1,10,27,50,2015/7/25 19:40,2,1972,1,1,1,6,,4,1990,40000,1,,400,0,0,0,0,0,0,0,1,0,,160,100,4,5,5,1,2,2,2,2,4,2,2,1,5,3,4,4,4,4,1,1,4,2,4,4,2,2,1,5,5,1,6,8,6,8,3,,,,,1,1,1,1,50000,8,4,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2000,1972,2000,6,1,1,10000,1,3,1,1934,-8,1,1,1935,-8,1,2,1,1,4,2,50000,2,4,4,4,5,4,2,5,4,3,-8,-8,4,5,100,100,50,50,60,100,100,100,80
1887,4,2,26,74,114,2015/8/6 14:31,2,1976,1,1,1,3,,4,-2,10000,1,,110,0,1,1,0,0,0,0,0,0,,156,100,4,4,4,1,1,1,1,2,4,3,2,1,4,3,3,4,3,2,2,4,5,4,4,3,2,2,1,6,2,2,5,4,7,3,3,,,,,1,1,-1,-1,30000,3,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,2000,1974,2000,4,1,1,20000,3,,,-2,3,1,2,-2,3,1,2,2,1,4,2,20000,4,5,4,3,4,3,2,2,2,2,2,3,2,4,80,70,50,60,60,50,90,50,70
1888,4,1,9,23,45,2015/7/5 11:36,1,1977,1,1,1,12,,4,2000,100000,1,,80,0,0,0,0,0,0,0,0,0,已购买，未过户,164,120,4,5,5,2,3,1,1,1,2,5,1,3,4,4,4,4,4,3,3,4,4,4,1,2,4,4,4,4,6,4,6,2,8,1,1,1,15,1,1,1,2,2,2,200000,1,4,0,1,0,1,0,0,0,0,0,0,0,,0,1,1,3,2005,1983,2005,10,1,2,100000,6,,,1941,3,1,16,1950,3,1,2,2,1,3,2,100000,5,5,5,5,5,5,5,5,5,5,5,5,5,3,70,70,60,70,70,70,70,60,70
1889,5,1,19,59,95,2015/7/15 18:42,1,1990,1,1,1,12,,4,2014,25000,1,,53,0,0,0,0,1,0,0,0,0,,180,180,5,5,-8,4,3,2,1,1,3,5,2,2,3,4,4,5,3,2,1,2,5,5,1,4,4,3,7,3,1,2,5,5,7,5,1,3,1,1,3,1,1,2,2,200000,5,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,3,1,1,1968,4,1,1,2,1,4,3,60000,5,4,4,4,4,4,3,4,3,3,3,4,3,3,90,92,95,90,90,90,90,85,92
1890,4,2,6,12,28,2015/8/1 11:34,2,1976,1,1,1,4,,4,1993,10000,1,,120,0,0,0,0,0,1,0,0,0,,155,110,4,3,3,1,1,1,2,1,5,3,2,1,5,2,4,4,3,2,3,5,5,5,3,4,3,2,1,2,2,4,5,1,5,1,5,,,,,1,1,2,2,40000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1997,1971,1997,3,1,1,30000,5,,,1952,3,1,1,1955,3,1,2,2,2,4,3,30000,4,4,4,4,5,4,4,4,4,4,-8,4,2,4,75,70,70,70,50,60,-2,50,60
1891,5,1,15,41,72,2015/7/18 15:46,2,1972,1,1,1,6,,4,-2,45000,1,,130,0,0,1,0,0,0,0,0,0,,165,130,5,4,4,2,1,1,1,1,4,1,1,2,5,2,5,5,4,4,5,5,5,5,5,3,3,2,1,1,3,4,4,2,-8,2,1,2,20,-8,1,1,1,2,2,95000,4,3,2,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1995,1970,1995,4,1,2,50000,1,2,-8,-2,1,1,1,-2,1,1,1,2,2,3,2,50000,4,4,4,4,5,5,3,4,4,-8,-8,-8,3,3,80,60,60,60,60,60,60,60,60
1892,5,1,16,45,76,2015/7/25 15:23,1,1941,1,1,1,1,,,,0,1,,60,0,0,0,1,0,0,0,0,0,,170,110,4,4,4,2,1,1,1,1,4,1,1,1,5,5,5,5,3,3,5,1,5,5,5,4,3,1,1,1,1,5,4,4,4,4,5,,,,,1,1,1,1,20000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1961,1942,1961,1,1,2,0,4,,,-2,1,1,2,-2,1,1,2,2,2,4,2,-2,5,5,5,5,5,4,3,3,3,-8,-8,-8,3,5,90,90,90,90,90,90,90,90,90
1893,4,1,4,7,15,2015/10/6 11:41,2,1968,1,1,1,3,,4,1980,-3,1,,8,0,0,0,0,0,0,0,0,1,,158,118,5,5,5,1,3,3,2,3,5,3,3,1,5,3,2,4,4,4,2,4,5,3,2,3,3,2,1,2,1,3,4,2,5,3,1,3,15,1,3,1,1,2,2,-3,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1988,1963,1988,4,4,1,-3,1,3,1,1945,2,4,1,1947,2,1,2,2,2,5,2,-2,4,2,4,4,3,2,2,2,2,2,-8,2,1,4,80,80,20,80,80,80,80,80,80
1894,3,1,4,7,22,2015/9/6 19:26,1,1969,1,1,1,9,,4,2005,40000,1,,137,0,1,0,0,0,0,0,0,0,,170,124,3,5,5,4,1,5,2,2,4,5,1,1,5,5,1,5,4,4,1,3,5,5,1,3,4,3,5,4,1,2,3,1,4,1,1,3,15,1,2,1,1,2,2,80000,5,3,2,1,0,0,1,0,0,0,0,0,0,,0,1,0,3,1994,1969,1994,6,1,4,20000,1,3,1,1921,1,4,1,1931,3,1,2,2,2,4,2,100000,2,2,2,2,4,2,1,4,2,2,-8,2,1,3,100,100,80,80,80,80,100,100,100
1895,4,2,10,26,48,2015/7/26 20:36,1,1966,1,1,1,4,,4,1980,20000,1,,120,0,1,1,0,0,0,0,0,0,,170,140,4,4,4,1,1,2,1,3,5,2,1,1,5,4,3,4,3,3,5,3,5,4,4,4,4,2,2,2,1,4,4,4,4,3,2,,,,,1,2,2,2,35000,5,3,2,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1988,1964,1988,1,1,1,0,4,,,-2,2,1,2,-2,1,1,2,2,2,5,2,60000,5,5,5,4,5,5,4,4,4,3,3,3,3,5,90,80,80,80,70,70,70,80,80
1896,2,2,29,84,127,2015/7/23 9:11,2,1944,1,1,1,3,,4,1961,0,1,,50,0,0,0,1,0,0,0,0,0,,160,80,1,1,2,1,1,1,1,2,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,1,5,5,1,3,2,1,-8,1,3,,,,,1,1,2,2,2000,2,3,0,2,0,1,0,0,0,0,0,0,0,,3,0,0,3,1962,1942,1962,4,1,1,12000,3,,,-2,3,1,2,1928,1,1,2,3,1,3,2,50000,4,4,4,4,4,-8,4,4,4,-8,-8,-8,1,4,80,80,80,80,80,80,80,80,80
1897,4,1,11,30,53,2015/7/21 15:55,1,1988,1,1,1,13,,4,2013,30000,2,,85,0,0,0,0,0,0,0,0,1,,180,130,5,5,3,1,3,2,3,3,4,5,1,1,4,4,2,4,4,3,1,1,4,5,1,2,4,3,7,3,3,2,4,5,7,5,1,3,2,1,3,1,1,2,2,30000,1,3,0,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1960,4,1,2,1964,3,1,2,2,1,3,3,100000,4,5,5,5,5,4,3,5,3,4,-8,4,2,2,50,80,80,70,60,70,70,70,70
1898,4,1,6,13,29,2015/8/5 11:59,2,1928,1,1,1,1,,,,0,1,,30,0,0,0,1,0,0,0,0,0,,145,60,3,3,4,1,1,1,1,1,4,1,1,2,5,3,5,5,4,4,5,4,5,3,5,2,2,1,3,3,2,3,3,3,3,3,4,,,,,2,2,2,2,30000,3,2,2,2,0,1,0,0,0,0,0,0,0,,1,4,0,7,1950,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,3,3,2,10000,3,3,4,3,3,4,3,3,3,2,3,3,3,3,80,70,80,80,80,80,70,80,80
1899,4,2,31,89,134,2015/8/20 10:34,1,1968,1,1,1,4,,2,1984,900000,1,,162,0,1,0,0,0,0,0,0,0,,170,156,5,5,5,1,1,2,3,1,1,3,2,5,5,5,2,5,5,5,5,1,5,5,2,3,4,2,5,5,1,2,6,3,6,1,3,,,,,1,2,2,2,900000,2,3,2,1,0,1,0,0,0,0,0,0,0,,1,0,0,3,1987,1969,1987,4,1,1,0,4,,,1949,3,4,2,1947,3,1,2,2,1,5,2,900000,4,4,4,4,5,5,3,3,4,4,-8,4,1,5,60,100,50,50,60,60,60,60,60
1900,4,2,9,20,42,2015/7/5 13:39,2,1967,1,1,1,4,,4,1985,0,1,,150,0,0,0,0,1,0,0,0,0,,158,85,4,5,5,1,1,5,2,1,5,1,1,1,5,3,3,5,2,4,5,5,5,5,5,5,4,3,1,2,1,4,8,6,8,6,5,,,,,1,1,1,2,140000,3,2,2,1,0,1,0,0,0,0,0,0,0,,1,2,0,3,1987,1957,1987,3,1,1,30000,3,,,1938,3,4,1,1964,4,4,2,2,2,3,2,150000,5,4,4,3,3,4,4,3,2,3,2,2,2,5,70,80,80,70,80,60,70,60,70
1901,4,2,10,26,48,2015/7/26 10:19,1,1989,1,1,1,6,,2,1999,20000,1,,150,0,0,0,0,1,0,0,0,0,,174,120,4,4,4,1,1,2,2,2,4,4,2,2,4,4,4,4,3,4,4,3,4,2,2,2,3,2,6,5,2,4,2,1,2,1,1,3,2,1,3,1,2,2,2,30000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1964,4,1,1,1966,4,1,1,3,3,3,2,50000,4,3,4,3,4,4,4,5,4,2,-8,-8,1,3,70,50,80,70,65,60,70,80,90
1902,2,2,2,4,11,2015/7/30 12:57,1,1975,1,1,1,3,,2,,-3,1,,100,0,1,0,0,0,0,0,0,0,,158,120,4,4,2,1,2,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,4,2,1,3,5,1,2,3,3,4,1,5,,,,,1,1,2,2,-3,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,3,-8,100000,4,3,2,2,2,2,2,2,2,2,2,2,2,3,40,-2,-2,-2,2,20,10,-2,10
1903,4,2,6,14,30,2015/8/7 13:23,2,1953,1,1,1,3,,2,,1000,1,,110,0,1,0,1,0,0,0,0,0,,155,106,2,3,3,1,2,2,1,1,4,1,1,1,4,3,4,4,4,5,5,5,5,5,5,2,2,1,4,4,2,4,4,3,6,2,3,,,,,1,1,2,2,15000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1978,1954,1978,3,1,1,10000,3,,,-2,2,1,2,-2,1,1,2,2,1,4,2,30000,3,3,3,3,3,3,3,3,3,3,3,3,3,5,60,60,60,60,70,70,70,70,80
1904,4,2,31,88,133,2015/8/17 13:42,1,1967,1,1,1,6,,4,1985,2000,1,,108,0,1,0,0,0,0,0,0,0,,175,150,5,5,4,1,1,2,2,1,4,1,1,2,4,4,4,5,4,4,4,5,5,5,3,4,4,1,1,1,1,2,7,4,8,2,2,,,,,1,1,2,2,40000,6,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1997,1965,1997,4,1,1,0,4,,,1944,3,1,1,1947,1,1,2,3,1,3,2,5000,1,3,-8,-8,4,-8,2,4,5,-8,-8,-8,1,5,80,90,90,90,80,90,100,100,90
1905,4,2,21,62,98,2015/7/16 15:49,2,1982,8,1,1,4,,4,1999,-2,2,,100,0,0,1,0,0,0,0,0,0,,164,120,4,4,3,1,1,1,1,1,4,4,2,3,5,3,5,5,4,4,3,5,5,4,2,4,3,1,2,6,2,2,2,1,3,2,4,,,,,1,-1,2,2,35000,5,2,1,2,0,1,0,0,0,0,0,0,0,,0,3,3,3,2005,1983,2005,4,2,1,35000,1,4,1,1950,4,1,1,1957,1,1,2,3,3,4,3,30000,5,4,4,4,5,4,3,3,2,3,3,2,2,5,70,50,50,60,40,60,60,40,70
1906,4,2,26,74,114,2015/8/7 15:56,2,1962,1,1,1,1,,,,5000,1,,240,0,1,1,0,0,0,0,0,0,,156,120,4,4,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,4,5,5,5,3,2,1,3,5,1,2,5,3,7,2,3,,,,,1,1,-1,-1,10000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,-2,1966,-2,3,1,1,5000,3,,,-2,3,1,2,-2,1,1,2,2,3,4,2,30000,5,4,4,4,4,3,5,3,4,3,3,3,2,5,70,70,60,60,70,70,40,50,70
1907,4,1,2,5,12,2015/8/4 19:58,2,1930,1,1,1,4,,4,1944,58000,1,,200,0,0,0,1,0,0,0,0,0,,158,90,4,3,4,5,1,1,1,3,2,1,1,2,5,5,2,5,5,4,5,5,5,5,5,2,4,2,5,5,1,3,5,6,4,6,5,,,,,1,1,2,2,-2,4,4,2,1,0,1,0,0,0,0,0,0,0,,2,2,0,3,1948,1926,1948,4,1,5,60000,5,,,-2,2,1,1,-2,1,1,15,1,1,3,2,-2,3,4,2,3,3,2,2,3,2,3,4,3,3,4,7,8,7,6,5,8,7,6,5
1908,2,1,11,29,52,2015/7/20 11:39,1,1969,1,1,1,4,,4,1984,20000,1,,96,0,1,0,0,0,0,0,0,0,,165,110,4,5,4,2,1,5,1,2,5,5,1,1,5,4,3,5,4,4,2,3,5,5,1,2,2,3,1,1,1,2,1,1,1,6,1,3,31,1,3,1,1,2,2,40000,3,2,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,2,1997,1976,,8,1,2,20000,1,3,1,-2,-8,1,1,-2,3,1,1,3,2,4,4,80000,4,4,-8,-8,5,5,2,4,4,4,-8,-8,1,5,50,60,60,60,50,60,60,60,80
1909,4,1,19,57,92,2015/7/14 18:30,2,1973,1,1,1,4,,4,1989,-2,1,,90,0,0,0,0,0,0,0,0,1,,158,110,4,4,4,1,1,2,2,3,4,1,1,1,2,1,2,3,2,2,2,3,3,2,3,2,2,1,7,-8,3,2,-8,5,-8,5,3,,,,,1,1,2,2,-2,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,1996,1972,1996,4,1,-8,-3,3,,,-2,3,1,-8,-3,3,1,-8,2,1,3,2,-2,3,2,3,2,4,3,2,2,4,3,4,3,4,2,70,70,65,60,75,69,70,65,80
1910,4,1,7,18,36,2015/8/6 9:12,2,1982,1,1,1,12,,4,2015,45000,1,,30,0,0,1,0,0,0,0,0,0,,160,110,4,3,4,1,2,2,2,4,4,5,1,1,5,3,1,5,3,3,5,1,5,5,1,3,4,5,3,3,5,4,7,1,7,2,1,3,12,1,3,1,1,1,1,90000,3,2,1,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,2006,1978,2006,10,1,2,45000,1,3,1,1949,10,4,1,1948,4,4,15,3,2,3,2,-2,4,3,4,3,5,4,3,4,3,4,-8,4,3,3,80,80,60,70,60,80,80,80,80
1911,5,2,24,71,111,2015/8/6 20:12,1,1988,1,0,3,4,,4,2005,36000,1,,160,0,1,0,0,0,0,0,0,0,,173,130,5,5,1,1,1,2,2,2,4,4,4,3,3,4,3,5,1,1,2,2,5,1,1,3,3,1,3,3,1,4,5,5,6,4,1,3,10,1,3,1,1,2,2,108000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2013,1988,2013,4,1,1,36000,1,3,1,1956,6,1,1,1957,1,1,15,2,2,4,2,36000,4,4,4,4,4,4,4,4,4,-8,-8,-8,3,4,80,80,80,70,60,80,80,-2,80
1912,4,1,19,57,93,2015/7/19 13:47,1,1959,1,1,1,6,,4,1976,3600,1,,60,0,1,0,0,0,0,0,0,0,,164,120,5,4,3,5,1,3,1,2,5,5,3,1,5,3,3,3,3,3,4,2,5,5,1,4,4,2,4,4,1,2,2,5,3,5,1,3,20,1,3,1,1,2,2,3600,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,12,1,1,1936,4,1,1,3,2,4,2,10000,4,4,4,4,3,3,3,4,3,-8,-8,-8,3,2,70,70,80,70,70,70,70,80,70
1913,4,1,31,87,132,2015/8/21 17:15,2,1967,1,1,1,4,,4,1981,-3,1,,136,0,0,0,0,0,0,0,1,0,,172,140,4,5,4,2,3,2,1,4,5,3,1,1,5,4,5,1,2,4,5,1,5,5,2,2,1,1,7,6,2,3,4,3,4,3,1,7,27,1,2,1,2,2,2,-3,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,0,4,1985,1956,-3,4,1,2,-3,1,3,1,1945,3,1,11,1945,1,1,15,1,2,5,2,-3,3,3,-8,-8,5,3,3,-8,3,-8,-8,-8,1,3,-2,-2,-2,40,30,-2,20,-2,60
1914,5,1,11,30,53,2015/7/15 17:47,1,1945,1,1,1,3,,4,1962,6960,1,,120,0,0,0,1,0,0,0,0,0,,158,96,4,5,5,1,1,3,1,1,4,1,1,1,5,4,3,5,3,5,5,5,5,5,5,1,4,1,,,1,4,2,1,2,1,1,-8,1,1,3,1,1,2,2,6960,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1965,1947,1965,1,1,1,0,4,,,1918,1,1,2,1915,1,1,2,2,2,5,1,8000,5,2,2,2,5,4,2,4,3,2,2,3,1,5,80,90,60,70,70,80,80,80,80
1915,5,1,7,18,37,2015/7/30 9:32,2,1928,1,0,3,2,,,,0,1,,48,0,1,0,0,0,0,0,0,0,,156,140,3,4,3,5,2,1,1,1,5,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,2,2,1,1,4,4,4,4,6,,,,,2,2,2,2,0,1,3,1,2,0,1,0,0,0,0,0,0,0,,2,3,0,7,1946,,,,,,,,,,-2,1,1,16,-2,1,1,16,3,2,5,-8,1.00E+07,5,5,5,5,5,5,5,-8,5,5,5,5,5,4,60,70,80,70,90,90,90,90,90
1916,4,1,21,63,99,2015/7/14 17:42,1,1955,1,1,1,6,,4,-2,25000,4,1982,200,0,1,1,0,0,0,0,0,0,,175,110,5,5,4,4,1,4,4,2,4,2,2,2,5,4,2,5,4,4,5,5,5,5,4,2,4,5,6,6,2,4,5,5,5,3,1,5,39,2,3,1,2,2,2,120000,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1979,1957,1979,4,1,4,0,5,,,-2,1,1,2,-2,1,1,2,2,1,3,2,50000,4,4,-8,-8,5,3,3,4,3,-8,-8,-8,2,3,80,80,-2,70,80,85,85,80,80
1917,4,2,8,19,41,2015/8/2 9:09,2,1979,4,0,9,1,,,,3000,1,,161,0,0,1,0,0,0,0,0,0,,164,120,4,4,4,1,1,1,1,1,2,1,1,1,5,3,5,5,4,5,5,5,5,4,5,1,3,4,,,2,3,5,1,8,1,3,,,,,1,1,2,2,40000,7,3,1,2,0,1,0,0,0,0,0,0,0,,1,4,5,3,2000,1979,2000,3,1,1,20000,1,5,1,1937,1,1,2,1947,1,1,2,2,1,4,3,200000,3,3,4,2,3,-8,3,-8,5,4,3,3,2,3,80,50,80,80,50,50,60,0,50
1918,3,1,24,70,110,2015/8/9 9:42,2,1970,1,1,1,11,,1,2014,30000,1,,50,0,1,1,0,0,0,0,0,0,,155,112,4,5,3,4,1,2,2,1,4,4,1,1,5,1,1,5,4,4,2,2,5,5,1,2,3,5,4,2,4,3,4,2,6,2,1,3,23,1,3,1,1,1,2,80000,3,3,2,2,0,0,1,0,0,0,0,0,0,,1,0,1,3,1997,1963,1997,6,1,2,50000,1,3,1,1926,3,1,2,1935,3,1,2,2,1,3,2,100000,5,5,4,4,5,5,3,5,3,4,4,4,3,4,80,50,40,70,50,60,50,50,30
1919,5,1,12,33,62,2015/8/4 17:00,2,1933,1,1,1,3,,2,,-1,1,,100,0,1,0,0,0,0,0,0,0,,165,85,3,3,3,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,4,4,5,5,5,2,4,1,4,6,1,3,6,5,6,3,4,,,,,1,1,2,2,-1,2,3,1,2,0,1,0,0,0,0,0,0,0,,4,3,0,3,1953,1932,1953,3,1,1,-1,4,,,-2,3,1,2,-2,-8,-8,16,2,2,-8,-8,-2,5,4,4,4,5,4,4,4,4,4,-8,-8,3,4,75,75,60,65,65,65,65,-2,-2
1920,4,1,18,54,88,2015/7/13 14:23,2,1977,1,1,1,6,,4,1996,0,1,,100,0,1,0,0,0,0,0,0,1,,160,120,5,5,4,2,1,2,1,2,4,1,1,1,5,1,4,4,3,4,4,3,5,4,4,2,2,1,7,5,1,3,4,3,3,3,5,,,,,1,1,2,2,40000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,1998,1970,1998,6,4,2,40000,1,3,1,1940,3,1,16,1940,3,1,16,2,2,3,2,50000,3,3,3,3,5,3,3,3,3,3,3,3,3,5,80,80,80,80,80,80,75,80,80
1921,5,1,19,59,95,2015/7/16 18:46,2,1978,1,1,1,12,,4,1999,50000,1,,100,0,0,1,0,0,0,0,0,0,,158,98,4,5,3,5,2,2,2,2,2,4,4,3,4,4,2,4,4,2,3,2,4,4,1,3,3,3,7,2,2,4,4,3,5,3,1,3,15,1,3,1,2,1,2,150000,4,3,1,1,0,0,0,1,0,0,0,0,0,,0,1,1,3,2002,1976,2002,12,1,5,100000,1,3,1,1948,4,1,1,1948,6,1,1,2,2,4,3,80000,4,4,-8,-8,4,4,-8,4,-8,-8,-8,-8,-8,3,90,90,90,90,90,90,90,90,90
1922,4,2,3,6,13,2015/9/25 17:51,1,1952,1,1,1,2,,,,15000,1,,120,0,1,1,0,0,0,0,0,0,,165,100,4,4,3,1,1,1,1,2,5,1,1,1,4,4,4,5,5,4,5,5,5,5,5,3,3,1,5,5,2,1,5,4,9,2,3,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1979,1979,1979,1,1,1,15000,3,,,1909,1,1,2,1916,1,1,2,2,1,2,3,30000,4,3,3,5,3,3,3,2,4,3,3,4,2,5,90,100,30,30,50,30,50,60,0
1923,4,1,31,87,130,2015/8/15 14:18,1,1953,1,0,9,6,,4,1971,40800,1,,108,0,0,0,1,0,0,0,0,0,,165,165,2,2,3,1,2,3,1,5,5,1,1,2,5,5,3,3,3,3,5,5,5,5,5,4,2,2,1,1,1,4,5,1,4,4,5,,,,,1,1,2,2,30000,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1973,1952,1973,3,1,1,66000,4,,,-2,3,1,2,-2,3,1,2,2,1,4,3,54000,5,3,-8,-8,4,4,3,3,3,3,3,3,1,5,80,50,60,70,80,80,80,80,80
1924,4,2,29,84,127,2015/7/25 14:52,2,1966,1,1,1,1,,,,0,1,,150,0,0,0,1,0,0,0,0,0,,160,120,2,1,2,1,1,1,1,1,5,1,1,1,5,4,5,5,4,4,4,5,5,5,5,2,4,1,5,5,1,4,5,1,7,1,3,,,,,1,1,2,2,8000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,7,1988,,,,,,,,,,1941,1,1,2,1940,1,1,2,3,1,4,2,3600,3,3,3,3,3,3,3,3,3,-8,-8,-8,1,5,80,80,80,80,80,80,80,80,80
